-9.618566866218536404e-04,2.683491816847016764e-03,-1.435063358175336923e-03,4.240813702755752423e-03,-1.517392643619608350e-04,-1.292623497678446753e-03,1.327564428570182642e-03,-3.809769355854752959e-03,3.356167812759047742e-03,-1.736280404013301748e-03,-1.809123006400115141e-02
2.111103613473219731e-03,1.609676023271222611e-03,8.781199999999933503e-03,1.368624344036428742e-02,8.388437390371650260e-03,6.634700500284362867e-03,-3.627365138949567580e-04,-1.837328516418257340e-02,1.340316808135955107e-03,-8.577812883285518275e-03,-9.944346357779321188e-02
1.802837942574453400e-02,-1.144169943388961830e-02,1.191424100083326998e-02,1.489808365097600173e-03,-1.224867726359435416e-03,9.882799515722351380e-03,-1.549548420517465885e-04,2.523173953413948567e-03,-5.170121230880675434e-03,-7.117464394885697487e-04,-2.199137216848279230e-03
-9.387348265183170781e-03,5.136297747933871172e-02,-2.653014465043934678e-02,-1.486517242986856724e-02,-9.904490251470388085e-03,-6.557523879366045083e-02,7.681498928969271445e-02,7.637554573784899326e-03,2.766528781961513639e-02,3.658565059918139628e-02,-1.940616049337759441e-01
8.000000000000007105e-03,1.119999999999998774e-02,1.840000000000002744e-02,-1.200000000000001066e-02,2.560000000000001164e-02,-1.200000000000001066e-02,0.000000000000000000e+00,1.679999999999998161e-02,0.000000000000000000e+00,-6.399999999999961275e-03,-2.640000000000031211e-03
1.800914553264976181e-03,7.147095115585311298e-03,2.323438831520080461e-02,-1.526595206502390223e-03,9.002832366425073118e-03,4.462519732543412943e-03,-7.229654409830477135e-03,5.801574575355572527e-03,-1.611861606712738926e-02,2.008356367732111458e-03,6.019909857207683679e-03
1.164353145813928903e-02,1.601698084637809272e-03,-1.029494392806939995e-02,4.089147197041190229e-02,2.513755256452951392e-02,3.369637940060987713e-02,2.735791893422390153e-02,5.562390187251797791e-03,8.057366068773719192e-03,1.560982068907529330e-02,3.059723390086321881e-02
6.174892589285718714e-03,6.219806365834301687e-03,6.265035949837738372e-03,4.282516752625364909e-03,2.400000000000068745e-03,1.600000000000001421e-02,1.439999999999985736e-02,-1.119999999999987672e-02,8.799999999999918998e-03,5.600000000000049383e-03,1.112000000000001876e-02
0.000000000000000000e+00,-2.399999999999957723e-03,1.759999999999994902e-02,1.200000000000001066e-02,-8.800000000000030020e-03,-1.439999999999996838e-02,-1.839999999999997193e-02,1.200000000000001066e-02,-5.600000000000049383e-03,8.000000000000007105e-03,1.832000000000000295e-02
-1.680000000000003713e-02,-3.199999999999980638e-03,8.000000000000007105e-03,3.199999999999980638e-03,-1.680000000000003713e-02,-6.400000000000072298e-03,8.000000000000229150e-04,-1.599999999999934808e-03,1.599999999999934808e-03,-1.119999999999998774e-02,-3.615999999999996994e-02
-2.356364823150247645e-02,4.339584154915210323e-02,-1.946231148945428702e-01,1.745515862762961889e-01,3.067843398561365120e-03,-9.311231080952442341e-02,-1.655873913812095921e-01,-5.168010661299753394e-01,5.964018113330704640e-01,1.891292818581122859e-01,-2.254056730714496526e-01
-1.160000000011152110e-05,-9.679999999900879004e-06,-3.010399999999746612e-04,2.969600000000127693e-04,1.391999999988957626e-05,-1.831999999990507888e-05,-6.479999999997598792e-05,-6.928000000006040437e-05,1.638400000000261869e-04,-1.680000000003900595e-05,-1.817956431404699202e-05
-8.471999999992707586e-05,5.519999999992197814e-05,-4.269599999999762474e-04,4.398399999999691445e-04,-2.735999999992078102e-05,-6.912000000003359901e-05,1.287999999999289713e-05,-1.164159999999969664e-03,8.592800000000178073e-04,3.266399999999336501e-04,-7.036839834106967118e-05
7.999999999999951594e-04,-2.399999999999999356e-03,1.040000000000000646e-02,2.399999999999999356e-03,4.000000000000003553e-03,-2.400000000000013234e-03,-7.999999999999951594e-04,7.999999999999951594e-04,-7.999999999999951594e-04,2.400000000000013234e-03,2.959999999999998743e-02
-1.599999999999934808e-03,-2.639999999999997904e-02,-1.280000000000003357e-02,3.200000000000091660e-03,1.600000000000001421e-02,2.399999999999957723e-03,-3.360000000000007425e-02,-2.319999999999999840e-02,3.199999999999980638e-03,-2.799999999999991385e-02,6.395118669482613427e-03
-3.056060377417679774e-04,-3.062538848013218740e-04,-3.069023819364247174e-04,7.158094244186119504e-03,-7.773798416717769832e-03,-5.135134586846112903e-03,3.010584190505705138e-03,-1.301651186941810145e-03,4.661716102499768866e-03,-3.861716102499745951e-03,7.750799326936563816e-04
5.609665833693489034e-04,0.000000000000000000e+00,-4.000000000000003553e-03,4.800000000000026468e-03,0.000000000000000000e+00,-1.599999999999934808e-03,0.000000000000000000e+00,7.999999999999118927e-04,-7.999999999999118927e-04,0.000000000000000000e+00,2.391650944032486237e-04
-7.199999999999928679e-03,-8.079999999999998295e-02,4.080000000000000293e-02,2.079999999999998517e-02,-6.399999999999961275e-03,3.999999999999948042e-03,1.600000000000045830e-03,2.399999999999957723e-03,3.200000000000036149e-03,-4.080000000000000293e-02,2.907360497487770923e-02
1.011548717011478971e-08,1.002980271058717676e-08,-1.010728948751619949e-01,1.428571428571428215e-01,-2.857142857142852543e-02,-1.999999999999999833e-01,3.142857142857142794e-01,8.571428571428568732e-02,-3.142857142857142794e-01,2.857142857142860870e-02,1.428571428571427937e-01
2.814535036163068327e-02,3.216642466429880942e-02,-4.496951818111438737e-02,2.731707317073170938e-01,0.000000000000000000e+00,-5.853658536585371053e-02,-1.951219512195129235e-02,7.804878048780500288e-02,3.902439024390236266e-02,0.000000000000000000e+00,-4.878048780487804770e-01
3.199999999999980638e-03,0.000000000000000000e+00,1.600000000000045830e-03,4.000000000000003553e-03,-5.600000000000049383e-03,2.399999999999957723e-03,1.600000000000045830e-03,8.000000000000229150e-04,-8.000000000000229150e-04,1.600000000000045830e-03,-3.050997892883877682e-06
-9.407458998814677287e-04,-9.483818727683557270e-04,-9.560492956652844043e-04,-9.637482759600191073e-04,-3.204717616879793063e-03,4.000000000000003553e-03,2.399999999999957723e-03,2.399999999999957723e-03,-8.799999999999918998e-03,-2.160000000000006359e-02,1.522403565503738232e-02
1.600000000000045830e-03,8.000000000000229150e-04,-8.000000000000229150e-04,-1.600000000000045830e-03,8.000000000000229150e-04,0.000000000000000000e+00,3.194300685963602504e-04,-3.194300685963602504e-04,0.000000000000000000e+00,3.198863285506226006e-04,1.280113671449423229e-03
7.195188627665388692e-02,5.379989065062890097e-02,-4.373974849645190233e-04,-6.757791142700930731e-02,-5.511208310552218048e-02,-1.642427556041552994e-01,7.829414980863860785e-02,1.784581738655003080e-01,-1.533078184800437116e-01,-1.288135593220338937e-01,4.975938150532369098e-02
1.030042918454936729e-01,7.982832618025742510e-02,4.892703862660957581e-02,3.261802575107280999e-02,-6.523605150214578652e-02,-1.287553648068670009e-01,1.055793991416308919e-01,8.755364806866949845e-02,-1.030042918454935896e-01,1.630901287553648826e-02,2.285177059493992413e-03
1.545893719806751276e-02,-6.183574879227049514e-02,6.183574879227049514e-02,1.932367149758468239e-02,2.318840579710140792e-02,1.932367149758451585e-02,3.864734299517003091e-03,1.159420289855062070e-02,-7.729468599033839649e-03,1.545893719806773481e-02,-4.890837049729146457e-04
7.170754634097997737e-03,9.668976571486354032e-04,-6.472680978201417190e-03,-1.532605099674899662e-02,-2.579389447599034213e-02,9.196624352862314833e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.000000000000000444e-01,2.666666666666667185e-01,2.666666666666667185e-01
-1.600000000000001421e-02,1.600000000000001421e-02,-8.000000000000007105e-03,-8.000000000000007105e-03,0.000000000000000000e+00,-8.000000000000007105e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000007105e-03,-7.865570070915262058e-03
3.321907737102947067e-03,3.335046817284137433e-03,3.348237627136541050e-03,3.361480369136415902e-03,-3.191716471907857233e-03,1.279999999999992255e-02,-2.399999999999957723e-03,1.680000000000003713e-02,-8.800000000000030020e-03,2.399999999999957723e-03,5.544380852568253637e-03
2.363555751117019099e-08,-2.051254888252929121e-02,3.085714285714291627e-02,6.857142857142783932e-03,-3.428571428571336455e-03,-5.485714285714293759e-02,4.914285714285715478e-02,4.571428571428670651e-03,-1.263012828150145150e-02,2.135667642733096727e-08,2.110276398070709547e-08
5.734785390471675015e-03,1.120971151747485184e-02,5.600000000000049383e-03,-4.000000000000003553e-03,7.199999999999984190e-03,8.799999999999918998e-03,8.000000000000007105e-03,4.480000000000006199e-02,-1.120000000000009877e-02,1.280000000000003357e-02,1.155671198749219641e-02
1.040000000000007585e-02,1.839999999999997193e-02,2.079999999999992966e-02,2.960000000000007070e-02,3.520000000000000906e-02,2.479999999999993321e-02,2.319999999999999840e-02,8.000000000000007105e-03,-7.199999999999984190e-03,1.280000000000003357e-02,-1.128000000000006775e-02
7.999999999999951594e-04,-7.999999999999951594e-04,0.000000000000000000e+00,-7.999999999999979350e-03,-2.400000000000013234e-03,-7.999999999999951594e-04,3.200000000000008393e-03,1.599999999999990319e-03,1.599999999999990319e-03,-1.599999999999990319e-03,-1.935999999999998833e-02
2.895600061947334325e-07,2.893063992814859375e-07,2.890526502596912906e-07,2.887987875510589220e-07,-1.597377125791443753e-03,0.000000000000000000e+00,1.599999999999934808e-03,1.600000000000045830e-03,0.000000000000000000e+00,-1.599294613980228874e-03,2.866658447286951628e-07
1.396887380631373077e-03,3.701235912623945801e-03,4.114042111087012898e-03,3.282487636767639216e-03,3.802963934219860676e-03,2.491285041746227336e-03,2.173458989927379292e-03,2.188219020552439886e-03,2.415154972021715807e-03,2.105596914887875037e-03,3.574037099891569369e-03
9.535951819496735204e-03,1.190018853579022373e-02,1.056013290208446254e-02,8.981962618988426073e-03,9.865545299449496319e-03,8.398614137950621839e-03,6.191396902868517849e-03,5.351886310882902897e-03,2.216363267255383462e-03,3.438976215548783522e-03,4.097720153394823761e-03
5.577416967267989634e-02,2.587941595998510813e-02,2.688349174535720199e-02,-1.832999224200709820e-02,7.515236811380565651e-02,4.368138315029268526e-02,-4.497170610384149114e-02,-1.378159684176483157e-02,-3.038369668468021700e-02,-4.143470647355501635e-02,-2.542211202162730777e-02
-1.936839905255005601e-03,6.153313539622812245e-03,6.660698145487697897e-03,3.151042638701506693e-02,6.431156320884034994e-02,-1.867300129028931499e-02,4.423543299624849157e-02,-3.943258999539500653e-02,-3.898851565478977932e-02,-5.357889434981522037e-02,-3.724095405348418208e-02
1.458445803015351316e-08,1.449910769224516116e-08,1.441378572053508833e-08,1.432837848369672429e-08,1.424305651198665146e-08,3.408662061637701690e-03,-1.439999999999991287e-02,1.099138015574208094e-02,1.380861984425790778e-02,-1.999999999999996225e-02,6.191421598886082123e-03
5.572219468362504813e-03,5.743974231187110036e-03,5.920908781057193648e-03,6.103174696676205713e-03,6.290927800343099063e-03,6.951707205184703975e-03,7.199999999999984190e-03,1.545957672776632208e-02,2.454042327223368569e-02,3.760000000000002229e-02,3.435169786712216622e-02
-1.431653657129050572e-04,5.423873776422005744e-04,-8.010689854617614181e-03,8.660967764790722390e-03,5.384679205653886136e-04,2.321369436859010982e-04,3.851171787492002618e-04,3.048089880431925636e-04,7.327413084079470451e-05,3.468053793991010547e-04,-3.492019073832480780e-03
1.061266804384786155e-02,1.075407618064616599e-02,1.748092366671272213e-02,-2.431336333708877806e-02,6.594887960418305273e-02,-1.935521568331555198e-02,6.754543895126530195e-03,2.762104136573573232e-02,1.988617532562519941e-03,1.586485553685967886e-02,6.336401556657156320e-03
1.690049869816911965e-02,5.849993901987482481e-03,2.500456285644914178e-02,-1.246314962357109035e-02,2.097578886328821390e-02,-4.062851961632829578e-02,2.223855626604709368e-02,2.566297866445632625e-02,-8.642725741593859645e-03,1.941199780274882603e-02,-2.178760734281914857e-03
2.568716187152819685e-03,7.948480277227498725e-03,-2.614274549717388041e-02,3.857920915044554810e-03,-3.412030558029299776e-03,-7.754614904609269388e-05,1.366750876937894432e-02,1.060443588205717269e-02,1.299867323385617279e-02,1.686628741753071203e-03,-2.073884520427116129e-02
-7.199999999999984190e-03,2.159999999999995257e-02,1.119999999999993223e-02,9.600000000000108447e-03,1.839999999999997193e-02,-8.799999999999974509e-03,3.039999999999998259e-02,-2.320000000000010942e-02,1.440000000000013491e-02,-1.760000000000000453e-02,-3.232000000000001538e-02
1.659552110186890417e-02,3.741799374566090464e-03,-3.496221508164543135e-02,3.178876342436071090e-02,1.478464826579810598e-01,1.176671002394291676e-02,-4.009592302425923904e-03,-1.220585508752153325e-01,9.424856833135042411e-02,4.493009338421305454e-02,-3.676649849987168039e-02
4.173713209163487647e-04,6.050571459328413226e-04,6.807338493644454758e-03,-5.302082228823001842e-04,-1.971080617372611421e-03,2.181583409642140481e-03,-7.068584604630334667e-05,8.393436168830925581e-04,-1.936868194512553210e-02,1.827485064331046960e-02,-2.637432231935132876e-03
3.799815396007266699e-03,-1.591091104388708821e-03,-1.565362283621485329e-02,2.053396787626415865e-02,-3.101280558790442399e-04,-3.455651194412112659e-02,-1.929775999999983060e-02,1.009454553014554890e-02,3.595639425104657505e-04,1.360396141341990717e-02,3.423964024280690133e-03
4.912056590229862962e-03,8.912944189088833902e-03,1.018230280585108449e-02,4.616299821547098503e-05,-9.204190919673949089e-03,-1.830660908032599732e-02,-1.316344000000002623e-02,2.924551850311818413e-03,-8.416412924530214390e-03,-8.919130993292223586e-03,2.190142569265518535e-02
-4.614305270362772937e-03,1.811738598508849662e-02,-3.829278922156698073e-02,3.968970850684117035e-02,5.383003492434035309e-04,-1.089910034924335136e-02,-8.631439999999934720e-03,1.101219841995837445e-02,-1.291967697302442986e-03,2.177496286384195123e-02,-1.029143355328543397e-02
1.364030891197375306e-01,-7.814655224322764049e-02,1.840181945544439035e-01,-4.253118092115037996e-02,4.479739578749220019e-02,8.823520799478679066e-03,4.295959999999987566e-02,5.884862104135524241e-03,5.373093738805168051e-02,-2.479278124208039724e-02,3.294281971007184673e-02
1.517785984155277657e-01,-9.553456849394281747e-02,1.477784627822330554e-01,-1.842183258610397001e-02,2.298369950389811400e-02,7.960249411764541705e-03,3.035648000000001900e-02,-1.162795782073788864e-03,4.231083113363620640e-02,-3.066892659420683565e-02,2.374704042570341400e-02
5.753653603635677793e-02,8.000000000000007105e-03,7.026140414971515646e-03,1.661172752456707702e-02,-1.657963588994637583e-02,-7.058232049592216839e-03,0.000000000000000000e+00,8.000000000000007105e-03,0.000000000000000000e+00,9.638656271056200708e-03,-2.904221414421925829e-03
2.087159160437412897e-02,4.800000000000004263e-02,1.326301980847477413e-02,-4.230895027976799838e-03,6.171892097514786180e-03,-7.204016878012753367e-03,0.000000000000000000e+00,7.999999999999896083e-03,0.000000000000000000e+00,8.000000000000007105e-03,3.672865924830848172e-04
-2.505215509615510427e-02,-1.596929518725298536e-02,9.818206236989257540e-03,-1.088542327637567197e-01,-7.615080703680443541e-03,-4.625085891846208996e-02,-7.387558230613822108e-03,-5.318786562338007062e-02,9.773071604475758178e-02,-1.167704154871945788e-01,-3.308837491929672581e-02
4.424711975148376553e-07,4.418723661969714556e-07,4.412734284919839212e-07,4.406744480156543631e-07,4.400753539912649615e-07,4.394761816128855969e-07,1.341029970422874529e-03,-1.499326008056799109e-02,-4.220271319812896049e-03,-1.025478255743829392e-02,8.659593531800088839e-02
-1.040815717917586980e-07,-1.041187190076175995e-07,-1.041559088005294953e-07,-1.041930346029618093e-07,-1.042301746995155654e-07,-1.042672650997111816e-07,9.291206685551001154e-03,-3.299972709011000926e-03,-1.331621308446340191e-02,-4.466774339311987974e-03,1.563369379397459846e-02
-1.749504600148499289e-03,-2.037889544247689644e-03,-2.342490048548001580e-03,-2.664034866469905394e-03,-3.003282367899401395e-03,-3.361021674479103272e-03,-1.043341418815918464e-02,1.059762017809037782e-02,-2.547043829876038945e-02,-1.477435728687909178e-02,-3.140949920880239943e-02
2.104503951660952055e-08,2.099600140970103723e-08,2.094699877441819069e-08,2.089797490611999820e-08,2.084896519316536967e-08,4.773869316511109018e-03,-7.058823529411759057e-02,9.411764705882350035e-02,-4.705882352941170854e-02,7.058823529411759057e-02,-5.183256878672437562e-02
3.489732951635460267e-03,3.762025285281245246e-03,3.199999999999980638e-03,2.399999999999957723e-03,-1.599999999999934808e-03,1.200000000000001066e-02,7.199999999999984190e-03,2.315575694238347637e-03,-3.930399804422668453e-03,2.768212966376415451e-03,5.996439547169329920e-03
-6.274509803921568540e-02,3.921568627450988664e-02,-1.333333333333334147e-01,-7.058823529411761832e-02,3.921568627450977562e-02,6.274509803921568540e-02,6.274509803921568540e-02,1.568627450980397686e-02,-1.568627450980397686e-02,-6.509803921568627638e-01,-9.990956846901016819e-04
2.902163487306097522e-08,2.877395743894339830e-08,2.852622671412063937e-08,2.827850664743891684e-08,-2.015944966144689321e-02,2.800000000000002487e-02,1.391987734358535178e-02,-2.751987734358540827e-02,4.000000000000003553e-03,0.000000000000000000e+00,1.759640636877946029e-03
7.194392088921142125e-03,-5.879595597065856438e-03,-2.838423116961252823e-03,-4.335958597600275688e-03,1.369015121962935400e-02,-1.219745233941915696e-02,3.852636840543710584e-03,1.850856429756575494e-03,8.940000192024344372e-03,-6.674403394562711256e-03,-1.847731265235408316e-03
